pickup_address,delivery_address,order_value,payment_method,weather_condition,phone_number,failed
"Central Warehouse, Kathmandu","Ward 6, Patan Durbar Square, Lalitpur",313.86,COD,foggy,9841483533,0
"Central Warehouse, Kathmandu","Ward 12, Thamel, Kathmandu",2767.76,prepaid,normal,9871619919,1
"Central Warehouse, Kathmandu","Ward 9, Durbar Square, Bhaktapur",4383.03,prepaid,normal,9890042515,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",3503.67,prepaid,clear,9855424734,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",4104.0,prepaid,clear,9820722672,0
"Central Warehouse, Kathmandu","Ward 10, Main Road, Biratnagar",966.93,prepaid,rainy,9889196949,0
"Central Warehouse, Kathmandu","Ward 17, Thamel, Kathmandu",4626.26,cod,normal,9899650284,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",3692.79,COD,normal,9825899358,0
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",3977.33,COD,extreme,9820979569,1
"Central Warehouse, Kathmandu","Main Road, Biratnagar",1136.27,prepaid,foggy,9811504780,0
"Central Warehouse, Kathmandu","Ward 12, Thamel, Kathmandu",1716.92,prepaid,clear,9827368280,0
"Central Warehouse, Kathmandu","Ward 26, Main Road, Biratnagar",1158.83,prepaid,rainy,9842913238,0
"Central Warehouse, Kathmandu","Ward 5, Baneshwor, Kathmandu",4283.89,online,normal,9872093781,0
"Central Warehouse, Kathmandu","Ward 16, Main Road, Biratnagar",2317.56,COD,extreme,9834327920,1
"Central Warehouse, Kathmandu","Ward 13, Lakeside, Pokhara",3268.3,online,clear,9876362627,0
"Central Warehouse, Kathmandu","Ward 27, Durbar Square, Bhaktapur",4637.58,online,extreme,9871157216,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",3158.66,cod,clear,9875022789,1
"Central Warehouse, Kathmandu","Ward 19, Thamel, Kathmandu",3190.32,online,extreme,9854488482,1
"Central Warehouse, Kathmandu","Ward 16, Durbar Square, Bhaktapur",2694.16,COD,foggy,9848889256,1
"Central Warehouse, Kathmandu","Ward 26, Durbar Square, Bhaktapur",1107.1,online,foggy,9855863812,0
"Central Warehouse, Kathmandu","Ward 13, Patan Durbar Square, Lalitpur",3881.66,cod,foggy,9836621730,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",2836.13,COD,normal,9897439795,0
"Central Warehouse, Kathmandu","Ward 23, Durbar Square, Bhaktapur",793.48,prepaid,foggy,9850878211,0
"Central Warehouse, Kathmandu","Ward 19, Baneshwor, Kathmandu",4337.07,cod,normal,9838206138,1
"Central Warehouse, Kathmandu","Ward 1, Baneshwor, Kathmandu",214.18,cod,rainy,9814689995,0
"Central Warehouse, Kathmandu","Ward 16, Patan Durbar Square, Lalitpur",783.49,cod,normal,9883629254,1
"Central Warehouse, Kathmandu","Main Road, Biratnagar",1017.21,prepaid,rainy,9829543956,0
"Central Warehouse, Kathmandu","Ward 17, Jawalakhel, Lalitpur",1695.84,cod,rainy,9839738743,0
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",2046.69,online,extreme,9812740214,1
"Central Warehouse, Kathmandu","Ward 19, Baneshwor, Kathmandu",4710.16,cod,clear,9814186169,0
"Central Warehouse, Kathmandu","Ward 30, Jawalakhel, Lalitpur",2042.41,online,rainy,9892884708,0
"Central Warehouse, Kathmandu","Ward 23, Durbar Square, Bhaktapur",823.79,cod,rainy,9861257457,0
"Central Warehouse, Kathmandu","Ward 27, Jawalakhel, Lalitpur",2153.21,COD,normal,9824992237,0
"Central Warehouse, Kathmandu","Ward 15, Durbar Square, Bhaktapur",1606.04,online,clear,9832240896,0
"Central Warehouse, Kathmandu","Ward 4, Durbar Square, Bhaktapur",3665.91,cod,rainy,9863036598,1
"Central Warehouse, Kathmandu","Ward 3, Durbar Square, Bhaktapur",1854.72,cod,normal,9829920953,0
"Central Warehouse, Kathmandu","Ward 31, Durbar Square, Bhaktapur",3972.28,online,rainy,9812959507,0
"Central Warehouse, Kathmandu","Ward 11, Baneshwor, Kathmandu",1111.65,COD,normal,9838693592,0
"Central Warehouse, Kathmandu","Ward 10, Baneshwor, Kathmandu",1419.05,prepaid,foggy,9880974300,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",2058.97,online,normal,9892513501,1
"Central Warehouse, Kathmandu","Ward 9, Thamel, Kathmandu",4430.37,cod,extreme,9828148023,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",3144.48,online,normal,9825113829,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",867.18,COD,rainy,9894135413,1
"Central Warehouse, Kathmandu","Ward 26, Patan Durbar Square, Lalitpur",3140.34,cod,rainy,9836093996,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",2447.46,COD,foggy,9833727031,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",3970.54,COD,normal,9868965579,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",4445.77,COD,normal,9882260508,0
"Central Warehouse, Kathmandu","Ward 14, Baneshwor, Kathmandu",403.64,COD,normal,9820420430,0
"Central Warehouse, Kathmandu","Ward 20, Lakeside, Pokhara",509.75,online,normal,9831955341,0
"Central Warehouse, Kathmandu","Ward 24, Durbar Square, Bhaktapur",1190.04,COD,extreme,9852979655,0
"Central Warehouse, Kathmandu","Ward 7, Main Road, Biratnagar",4159.12,online,extreme,9824081747,0
"Central Warehouse, Kathmandu","Ward 11, Thamel, Kathmandu",1156.89,cod,rainy,9879524654,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",112.63,online,clear,9851777041,0
"Central Warehouse, Kathmandu","Ward 2, Jawalakhel, Lalitpur",1452.8,online,normal,9868328882,0
"Central Warehouse, Kathmandu","Ward 29, Thamel, Kathmandu",4730.7,prepaid,clear,9844422397,0
"Central Warehouse, Kathmandu","Ward 22, Thamel, Kathmandu",3115.43,prepaid,normal,9826808794,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",4609.22,COD,clear,9882502843,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",4763.9,online,foggy,9817271896,1
"Central Warehouse, Kathmandu","Ward 8, Jawalakhel, Lalitpur",2627.61,cod,foggy,9841183635,1
"Central Warehouse, Kathmandu","Ward 27, Thamel, Kathmandu",1848.6,online,rainy,9845922582,0
"Central Warehouse, Kathmandu","Ward 19, Patan Durbar Square, Lalitpur",3837.73,cod,normal,9852529812,0
"Central Warehouse, Kathmandu","Ward 15, Jawalakhel, Lalitpur",1455.12,prepaid,foggy,9861563814,0
"Central Warehouse, Kathmandu","Ward 9, Baneshwor, Kathmandu",1363.63,COD,rainy,9881787958,0
"Central Warehouse, Kathmandu","Ward 24, Patan Durbar Square, Lalitpur",2980.09,cod,normal,9881255930,0
"Central Warehouse, Kathmandu","Ward 8, Baneshwor, Kathmandu",1110.62,prepaid,foggy,9856611496,1
"Central Warehouse, Kathmandu","Ward 13, Lakeside, Pokhara",1766.47,online,extreme,9882228072,0
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",1638.52,prepaid,extreme,9829010587,0
"Central Warehouse, Kathmandu","Thamel, Kathmandu",2842.41,COD,clear,9868000767,1
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",4208.36,online,extreme,9859724127,1
"Central Warehouse, Kathmandu","Ward 28, Jawalakhel, Lalitpur",4176.06,online,foggy,9816533478,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",2965.76,prepaid,foggy,9841281539,0
"Central Warehouse, Kathmandu","Ward 31, Lakeside, Pokhara",1599.48,cod,clear,9878973780,0
"Central Warehouse, Kathmandu","Ward 13, Baneshwor, Kathmandu",3687.36,COD,clear,9839484280,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",1887.21,prepaid,normal,9842943805,0
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",4115.62,COD,normal,9868217488,1
"Central Warehouse, Kathmandu","Ward 6, Main Road, Biratnagar",541.63,COD,normal,9896090909,0
"Central Warehouse, Kathmandu","Ward 22, Patan Durbar Square, Lalitpur",1727.45,prepaid,normal,9886951519,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",239.03,COD,rainy,9851813728,0
"Central Warehouse, Kathmandu","Ward 25, Main Road, Biratnagar",2827.65,prepaid,foggy,9875978877,1
"Central Warehouse, Kathmandu","Ward 22, Baneshwor, Kathmandu",2239.47,COD,extreme,9860877053,1
"Central Warehouse, Kathmandu","Ward 25, Jawalakhel, Lalitpur",1943.05,COD,rainy,9814007135,0
"Central Warehouse, Kathmandu","Ward 5, Durbar Square, Bhaktapur",582.2,online,foggy,9890952701,0
"Central Warehouse, Kathmandu","Ward 22, Thamel, Kathmandu",2393.16,prepaid,foggy,9811937580,1
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",2243.11,online,rainy,9882651995,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",3757.74,COD,foggy,9828347866,0
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",2037.29,online,clear,9898483970,0
"Central Warehouse, Kathmandu","Ward 7, Jawalakhel, Lalitpur",2905.52,prepaid,foggy,9849034517,0
"Central Warehouse, Kathmandu","Ward 14, Main Road, Biratnagar",3719.28,COD,normal,9882567935,0
"Central Warehouse, Kathmandu","Ward 28, Thamel, Kathmandu",2207.12,cod,extreme,9852600397,0
"Central Warehouse, Kathmandu","Ward 28, Jawalakhel, Lalitpur",713.48,prepaid,foggy,9886536069,1
"Central Warehouse, Kathmandu","Ward 17, Baneshwor, Kathmandu",2595.43,prepaid,extreme,9821030862,0
"Central Warehouse, Kathmandu","Ward 3, Jawalakhel, Lalitpur",4709.07,COD,rainy,9839676949,1
"Central Warehouse, Kathmandu","Ward 11, Baneshwor, Kathmandu",4476.34,online,foggy,9880711671,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",3844.22,cod,normal,9811599240,1
"Central Warehouse, Kathmandu","Ward 22, Durbar Square, Bhaktapur",4223.28,cod,clear,9812518926,0
"Central Warehouse, Kathmandu","Ward 21, Thamel, Kathmandu",1995.67,cod,foggy,9814970490,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",3432.54,online,rainy,9848748650,0
"Central Warehouse, Kathmandu","Ward 31, Lakeside, Pokhara",2903.3,prepaid,rainy,9873296145,0
"Central Warehouse, Kathmandu","Ward 15, Main Road, Biratnagar",3446.49,online,extreme,9844740370,1
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",590.71,COD,rainy,9871353301,0
"Central Warehouse, Kathmandu","Ward 16, Baneshwor, Kathmandu",4379.71,prepaid,rainy,9843120264,0
"Central Warehouse, Kathmandu","Ward 2, Lakeside, Pokhara",954.45,prepaid,extreme,9855270951,0
"Central Warehouse, Kathmandu","Ward 25, Durbar Square, Bhaktapur",1479.01,cod,extreme,9833356997,0
"Central Warehouse, Kathmandu","Ward 16, Lakeside, Pokhara",1753.06,cod,rainy,9856946100,1
"Central Warehouse, Kathmandu","Ward 25, Jawalakhel, Lalitpur",3101.76,COD,rainy,9860079203,0
"Central Warehouse, Kathmandu","Ward 9, Baneshwor, Kathmandu",4212.39,cod,normal,9891320769,0
"Central Warehouse, Kathmandu","Ward 1, Baneshwor, Kathmandu",2098.19,cod,foggy,9851117298,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",3197.91,COD,extreme,9870776185,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",119.69,online,rainy,9863834599,1
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",1261.14,prepaid,foggy,9871552398,0
"Central Warehouse, Kathmandu","Ward 15, Durbar Square, Bhaktapur",2086.69,cod,normal,9878251040,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",3953.24,online,foggy,9833369046,0
"Central Warehouse, Kathmandu","Ward 27, Baneshwor, Kathmandu",2927.52,prepaid,foggy,9810681182,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",216.59,online,foggy,9861551646,0
"Central Warehouse, Kathmandu","Ward 9, Patan Durbar Square, Lalitpur",206.39,COD,rainy,9817777139,1
"Central Warehouse, Kathmandu","Ward 5, Patan Durbar Square, Lalitpur",2714.25,cod,clear,9879875996,0
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",1509.13,prepaid,clear,9876508698,0
"Central Warehouse, Kathmandu","Patan Durbar Square, Lalitpur",3117.24,online,foggy,9884998194,1
"Central Warehouse, Kathmandu","Main Road, Biratnagar",3989.7,cod,rainy,9876741568,1
"Central Warehouse, Kathmandu","Ward 17, Patan Durbar Square, Lalitpur",1455.67,prepaid,foggy,9824753159,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",1484.79,online,normal,9820953605,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",4530.52,online,clear,9865994221,0
"Central Warehouse, Kathmandu","Ward 21, Jawalakhel, Lalitpur",3246.4,online,foggy,9873669511,0
"Central Warehouse, Kathmandu","Ward 13, Patan Durbar Square, Lalitpur",3530.26,cod,extreme,9899202113,1
"Central Warehouse, Kathmandu","Ward 3, Baneshwor, Kathmandu",1325.04,cod,clear,9894437972,0
"Central Warehouse, Kathmandu","Ward 16, Thamel, Kathmandu",2868.54,online,normal,9813589646,1
"Central Warehouse, Kathmandu","Ward 1, Main Road, Biratnagar",1612.92,cod,clear,9881103636,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",580.42,online,rainy,9812984460,0
"Central Warehouse, Kathmandu","Ward 23, Main Road, Biratnagar",3708.45,online,foggy,9894443539,1
"Central Warehouse, Kathmandu","Ward 20, Baneshwor, Kathmandu",4013.21,prepaid,rainy,9853607566,0
"Central Warehouse, Kathmandu","Ward 19, Main Road, Biratnagar",2616.64,COD,extreme,9876637230,1
"Central Warehouse, Kathmandu","Ward 6, Thamel, Kathmandu",3766.41,cod,normal,9830604707,0
"Central Warehouse, Kathmandu","Ward 14, Baneshwor, Kathmandu",1939.67,COD,normal,9825376280,1
"Central Warehouse, Kathmandu","Ward 13, Lakeside, Pokhara",1836.64,cod,clear,9882948966,0
"Central Warehouse, Kathmandu","Ward 7, Main Road, Biratnagar",319.1,prepaid,normal,9878056180,0
"Central Warehouse, Kathmandu","Ward 21, Lakeside, Pokhara",1461.3,COD,foggy,9854665647,1
"Central Warehouse, Kathmandu","Ward 2, Lakeside, Pokhara",4791.19,COD,normal,9848108717,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",1275.7,prepaid,foggy,9855427504,0
"Central Warehouse, Kathmandu","Main Road, Biratnagar",4407.37,COD,normal,9842183277,1
"Central Warehouse, Kathmandu","Ward 4, Thamel, Kathmandu",913.12,prepaid,normal,9839047013,0
"Central Warehouse, Kathmandu","Ward 19, Baneshwor, Kathmandu",3867.53,prepaid,foggy,9889967091,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",1287.12,online,clear,9894228816,0
"Central Warehouse, Kathmandu","Ward 24, Thamel, Kathmandu",3380.44,cod,foggy,9832770983,1
"Central Warehouse, Kathmandu","Ward 23, Durbar Square, Bhaktapur",4030.07,cod,rainy,9868396872,0
"Central Warehouse, Kathmandu","Ward 30, Thamel, Kathmandu",508.26,COD,clear,9831566603,0
"Central Warehouse, Kathmandu","Ward 20, Patan Durbar Square, Lalitpur",4261.17,COD,foggy,9821655712,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",3393.27,prepaid,foggy,9847882173,0
"Central Warehouse, Kathmandu","Ward 27, Jawalakhel, Lalitpur",3288.81,cod,rainy,9814106921,1
"Central Warehouse, Kathmandu","Ward 24, Lakeside, Pokhara",1869.4,cod,extreme,9864888723,0
"Central Warehouse, Kathmandu","Ward 1, Main Road, Biratnagar",4291.09,prepaid,foggy,9844823205,0
"Central Warehouse, Kathmandu","Ward 2, Durbar Square, Bhaktapur",3596.33,cod,extreme,9831232439,1
"Central Warehouse, Kathmandu","Ward 9, Thamel, Kathmandu",1713.96,COD,extreme,9845624594,1
"Central Warehouse, Kathmandu","Ward 20, Lakeside, Pokhara",2021.84,COD,foggy,9879085328,0
"Central Warehouse, Kathmandu","Ward 29, Lakeside, Pokhara",4072.35,online,normal,9832778314,0
"Central Warehouse, Kathmandu","Ward 20, Lakeside, Pokhara",2813.01,COD,rainy,9891688931,0
"Central Warehouse, Kathmandu","Ward 18, Jawalakhel, Lalitpur",2296.81,prepaid,extreme,9864906920,0
"Central Warehouse, Kathmandu","Ward 21, Jawalakhel, Lalitpur",3852.43,prepaid,extreme,9831712862,1
"Central Warehouse, Kathmandu","Ward 29, Jawalakhel, Lalitpur",4852.64,cod,clear,9835131068,1
"Central Warehouse, Kathmandu","Ward 13, Baneshwor, Kathmandu",3494.33,COD,normal,9890097991,1
"Central Warehouse, Kathmandu","Ward 20, Durbar Square, Bhaktapur",3940.59,prepaid,rainy,9816805858,0
"Central Warehouse, Kathmandu","Ward 29, Lakeside, Pokhara",2965.71,COD,rainy,9865853034,1
"Central Warehouse, Kathmandu","Ward 30, Thamel, Kathmandu",3146.47,COD,clear,9893686499,1
"Central Warehouse, Kathmandu","Ward 13, Main Road, Biratnagar",1031.18,COD,clear,9842743081,0
"Central Warehouse, Kathmandu","Ward 2, Durbar Square, Bhaktapur",2145.03,COD,normal,9816938787,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",4811.85,prepaid,normal,9866535966,0
"Central Warehouse, Kathmandu","Ward 6, Main Road, Biratnagar",4865.66,cod,extreme,9821981764,0
"Central Warehouse, Kathmandu","Ward 30, Baneshwor, Kathmandu",4261.51,cod,rainy,9842310900,0
"Central Warehouse, Kathmandu","Ward 27, Patan Durbar Square, Lalitpur",147.43,prepaid,clear,9821927064,0
"Central Warehouse, Kathmandu","Ward 4, Durbar Square, Bhaktapur",2202.75,COD,normal,9841994573,0
"Central Warehouse, Kathmandu","Ward 29, Lakeside, Pokhara",3975.09,COD,foggy,9837946766,1
"Central Warehouse, Kathmandu","Lakeside, Pokhara",3600.16,online,normal,9845342945,0
"Central Warehouse, Kathmandu","Ward 13, Lakeside, Pokhara",4664.79,COD,clear,9848255785,1
"Central Warehouse, Kathmandu","Ward 5, Main Road, Biratnagar",1484.27,COD,normal,9845990944,0
"Central Warehouse, Kathmandu","Lakeside, Pokhara",4438.57,online,rainy,9836858550,0
"Central Warehouse, Kathmandu","Ward 5, Patan Durbar Square, Lalitpur",2825.39,COD,foggy,9820485923,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",4957.27,COD,foggy,9856250473,1
"Central Warehouse, Kathmandu","Baneshwor, Kathmandu",1572.28,COD,rainy,9814032759,0
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",4925.68,COD,extreme,9810498613,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",2304.37,prepaid,clear,9850912496,0
"Central Warehouse, Kathmandu","Thamel, Kathmandu",4211.26,prepaid,normal,9814459113,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",4397.8,cod,normal,9852014953,1
"Central Warehouse, Kathmandu","Ward 12, Patan Durbar Square, Lalitpur",2563.81,online,foggy,9872010601,0
"Central Warehouse, Kathmandu","Ward 16, Jawalakhel, Lalitpur",4343.71,online,extreme,9860026940,0
"Central Warehouse, Kathmandu","Ward 1, Patan Durbar Square, Lalitpur",4556.35,prepaid,normal,9828935590,1
"Central Warehouse, Kathmandu","Jawalakhel, Lalitpur",3333.06,prepaid,clear,9810726528,0
"Central Warehouse, Kathmandu","Ward 4, Main Road, Biratnagar",4212.01,online,foggy,9858172030,0
"Central Warehouse, Kathmandu","Ward 24, Main Road, Biratnagar",1662.71,prepaid,normal,9811484964,0
"Central Warehouse, Kathmandu","Thamel, Kathmandu",317.32,online,foggy,9889134639,0
"Central Warehouse, Kathmandu","Ward 26, Jawalakhel, Lalitpur",1432.27,online,rainy,9828297834,0
"Central Warehouse, Kathmandu","Ward 30, Patan Durbar Square, Lalitpur",1607.07,COD,foggy,9859276062,1
"Central Warehouse, Kathmandu","Ward 24, Lakeside, Pokhara",2052.7,COD,clear,9844905463,0
"Central Warehouse, Kathmandu","Ward 5, Baneshwor, Kathmandu",851.85,prepaid,rainy,9879160751,0
"Central Warehouse, Kathmandu","Ward 13, Durbar Square, Bhaktapur",3980.79,online,clear,9858343765,1
"Central Warehouse, Kathmandu","Ward 21, Patan Durbar Square, Lalitpur",2708.84,online,foggy,9899790566,1
"Central Warehouse, Kathmandu","Ward 20, Durbar Square, Bhaktapur",4829.78,COD,extreme,9892950495,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",879.0,COD,normal,9823461142,0
"Central Warehouse, Kathmandu","Ward 9, Durbar Square, Bhaktapur",4428.53,prepaid,rainy,9854981185,0
"Central Warehouse, Kathmandu","Ward 32, Baneshwor, Kathmandu",761.33,COD,clear,9866628729,0
"Central Warehouse, Kathmandu","Ward 18, Lakeside, Pokhara",4094.1,prepaid,normal,9837381461,1
"Central Warehouse, Kathmandu","Thamel, Kathmandu",1045.74,cod,clear,9821093894,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",2938.52,cod,foggy,9884163756,0
"Central Warehouse, Kathmandu","Ward 6, Patan Durbar Square, Lalitpur",638.85,COD,normal,9856081130,0
"Central Warehouse, Kathmandu","Ward 11, Main Road, Biratnagar",878.39,COD,normal,9837485007,0
"Central Warehouse, Kathmandu","Ward 20, Baneshwor, Kathmandu",3776.02,online,normal,9895030964,0
"Central Warehouse, Kathmandu","Ward 12, Thamel, Kathmandu",4380.68,prepaid,rainy,9834963476,0
"Central Warehouse, Kathmandu","Ward 20, Main Road, Biratnagar",3020.41,prepaid,clear,9820421590,0
"Central Warehouse, Kathmandu","Ward 10, Durbar Square, Bhaktapur",3854.47,prepaid,extreme,9838327732,0
"Central Warehouse, Kathmandu","Durbar Square, Bhaktapur",856.69,prepaid,clear,9878038981,0
"Central Warehouse, Kathmandu","Ward 3, Jawalakhel, Lalitpur",3654.12,COD,clear,9873554739,0
